"ORKID 2.1 PDF to Text Conversion Task #1", "This task consists of uploading the files ORKID-2_1-p1-p5.pdf and ORKID-2_1-p6-p10.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, jenniferaverettoarcorp, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #2", "This task consists of uploading the files ORKID-2_1-p11-p15.pdf and ORKID-2_1-p16-p20.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, joel_sherrill, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #3", "This task consists of uploading the files ORKID-2_1-p21-p25.pdf and ORKID-2_1-p26-p30.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, hiddenpearls, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #4", "This task consists of uploading the files ORKID-2_1-p31-p35.pdf and ORKID-2_1-p36-p40.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, amartakhar, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #5", "This task consists of uploading the files ORKID-2_1-p41-p45.pdf and ORKID-2_1-p46-p50.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, cdcs, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #6", "This task consists of uploading the files ORKID-2_1-p51-p55.pdf and ORKID-2_1-p56-p60.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, chrisjohns, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #7", "This task consists of uploading the files ORKID-2_1-p61-p65.pdf and ORKID-2_1-p66-p70.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, oarmark, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #8", "This task consists of uploading the files ORKID-2_1-p71-p75.pdf and ORKID-2_1-p76-p80.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, gedare, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #9", "This task consists of uploading the files ORKID-2_1-p81-p85.pdf and ORKID-2_1-p86-p90.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, jenniferaverettoarcorp, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
"ORKID 2.1 PDF to Text Conversion Task #10", "This task consists of uploading the files ORKID-2_1-p91-p95.pdf and ORKID-2_1-p96-p100.pdf to Google Drive. Use Google Drive to perform OCR (PDF->text). proofread the result. Then submit the resulting Google Doc. Some formatting should be done but only enough to restore the original look of the document including page breaks. The page numbers are from the PDF document and will NOT match any page numbers from the original document.  Please do not include header and footer text in your version. The PDF files maybe downloaded from http://rtems.org/ftp/pub/rtems/people/joel/RTEID-ORKID/ORKID-2.1/split/.  For more details please see http://www.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_PDF_to_Text_for_Original_Requirements_Documents.", 48, joel_sherrill, Documentation/Training, "PDF, scan, OCR, Google Drive, Project Gutenberg"
