Waf conversion: Convert examples-v2/benchmarks, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/benchmarks. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, joel_sherrill", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/classic_api, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/classic_api. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, crempel2", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/file_io, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/file_io. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, crempel2", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/gdb, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/gdb. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, hiddenpearls", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/ticker, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/ticker. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, vipulnayyar", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/uboot, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/uboot. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, hesham", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/benchmarks/nbench, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/benchmarks/nbench. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, hesham", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/classic_api/classic_signal, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/classic_api/classic_signal. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, ing_nalvarez", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/classic_api/triple_period, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/classic_api/triple_period. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, jmayes", Code, "python, waf, make, git"
Waf conversion: Convert examples-v2/file_io/crc, First complete one of the Getting Started tasks.<p><p>This task assists the effort of converting the build system for the RTEMS examples-v2.git repository of sample applications from using a set of custom Makefiles to using Waf. Follow the instructions given in the <a href=http://wiki.rtems.org/wiki/index.php/GoogleCodeInProjects#Convert_RTEMS_Example_Applications_to_Waf_builds> RTEMS GoogleCodeInProjects Wiki page</a> for the directory: examples-v2/file_io/crc. You will upload a patch file containing the modifications you make. Optionally you may also submit your work as a pull request on GitHub., 72, "gedare, chrisjohns, nickwithers", Code, "python, waf, make, git"
